MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Feb22,Covid,Covid-19,2022-02-28,426.0,1672.0,232.0,44.0,33.0,0.0,43.0,16.0,2466.0
Feb22,Financial,Employment difficulties,2022-02-28,1207.0,1434.0,517.0,281.0,163.0,56.0,142.0,136.0,3935.0
Feb22,Financial,Financial,2022-02-28,10980.0,15500.0,7498.0,2639.0,1655.0,1396.0,1100.0,799.0,41521.0
Feb22,Financial,Financial difficulties,2022-02-28,7661.0,11957.0,5471.0,1802.0,833.0,809.0,750.0,499.0,29760.0
Feb22,Financial,Housing affordability stress,2022-02-28,7216.0,9681.0,4851.0,1641.0,607.0,1127.0,720.0,471.0,26295.0
Feb22,Financial,Problematic gambling,2022-02-28,58.0,58.0,33.0,2.0,11.0,2.0,6.0,10.0,180.0
Feb22,Financial,Unemployment,2022-02-28,2353.0,3241.0,1398.0,859.0,573.0,201.0,310.0,255.0,9189.0
Feb22,Health,Health,2022-02-28,5709.0,7485.0,2772.0,1664.0,1586.0,983.0,650.0,355.0,21190.0
Feb22,Health,Medical issues,2022-02-28,1779.0,2591.0,1192.0,531.0,547.0,365.0,222.0,156.0,7381.0
Feb22,Health,Mental health issues,2022-02-28,4657.0,5693.0,1854.0,980.0,1165.0,772.0,472.0,116.0,15698.0
Feb22,Health,Problematic alcohol use,2022-02-28,493.0,671.0,270.0,363.0,165.0,83.0,67.0,123.0,2233.0
Feb22,Health,Problematic drug or substance use,2022-02-28,1185.0,2062.0,476.0,390.0,308.0,105.0,157.0,57.0,4738.0
Feb22,Interpersonal,Family and domestic violence,2022-02-28,7720.0,13535.0,3553.0,2836.0,1446.0,491.0,679.0,851.0,31060.0
Feb22,Interpersonal,Interpersonal relationships,2022-02-28,11382.0,16945.0,5355.0,3751.0,2155.0,1166.0,1001.0,1109.0,42799.0
Feb22,Interpersonal,Non-family violence,2022-02-28,386.0,662.0,220.0,105.0,33.0,112.0,48.0,37.0,1603.0
Feb22,Interpersonal,Relationship/family breakdown,2022-02-28,5557.0,5384.0,2480.0,1337.0,710.0,648.0,706.0,262.0,17074.0
Feb22,Interpersonal,Sexual abuse,2022-02-28,295.0,578.0,151.0,192.0,66.0,41.0,28.0,29.0,1379.0
Feb22,Interpersonal,Time out from family/other situation,2022-02-28,2228.0,2068.0,1182.0,794.0,80.0,396.0,223.0,199.0,7168.0
Feb22,Not stated,Not stated,2022-02-28,163.0,180.0,12.0,17.0,0.0,22.0,4.0,376.0,765.0
Feb22,Other,Discrimination including racial discrimination,2022-02-28,125.0,137.0,47.0,37.0,54.0,5.0,32.0,1.0,438.0
Feb22,Other,Disengagement with school or other education and training,2022-02-28,441.0,330.0,135.0,93.0,281.0,18.0,16.0,33.0,1347.0
Feb22,Other,Itinerant,2022-02-28,632.0,971.0,308.0,310.0,299.0,162.0,33.0,70.0,2784.0
Feb22,Other,Lack of family and/or community support,2022-02-28,4547.0,4975.0,2942.0,1368.0,501.0,794.0,484.0,456.0,16056.0
Feb22,Other,Other,2022-02-28,6710.0,8652.0,4262.0,2176.0,1426.0,1165.0,796.0,904.0,26072.0
Feb22,Other,Other (not elsewhere classified),2022-02-28,1251.0,2000.0,1024.0,408.0,176.0,166.0,198.0,321.0,5544.0
Feb22,Other,Transition from custodial arrangements,2022-02-28,478.0,1229.0,185.0,100.0,225.0,81.0,45.0,66.0,2409.0
Feb22,Other,Transition from foster care and child safety residential placements,2022-02-28,90.0,141.0,72.0,29.0,10.0,14.0,16.0,38.0,410.0
Feb22,Other,Transition from other care arrangements,2022-02-28,235.0,295.0,112.0,54.0,21.0,72.0,42.0,34.0,865.0
Feb22,Other,Unable to return home due to environmental reasons,2022-02-28,391.0,368.0,165.0,147.0,145.0,70.0,79.0,30.0,1394.0
Feb22,Total,Total clients,2022-02-28,23519.0,32475.0,13650.0,6530.0,6348.0,2789.0,1876.0,2962.0,89963.0
Feb23,Accommodation,Accommodation,2023-02-28,12924.0,16061.0,9822.0,3148.0,5008.0,1845.0,1159.0,1242.0,51108.0
Feb23,Accommodation,Housing crisis (e.g. eviction),2023-02-28,8812.0,10167.0,6620.0,1612.0,3588.0,1007.0,740.0,397.0,32904.0
Feb23,Accommodation,Inadequate or inappropriate dwelling conditions,2023-02-28,4610.0,8269.0,4704.0,1759.0,1242.0,954.0,627.0,848.0,22984.0
Feb23,Accommodation,Previous accommodation ended,2023-02-28,3283.0,4578.0,2830.0,992.0,444.0,739.0,330.0,180.0,13359.0
Feb23,Covid,Covid-19,2023-02-28,75.0,866.0,27.0,8.0,4.0,0.0,23.0,5.0,1008.0
Feb23,Financial,Financial,2023-02-28,11237.0,15866.0,9160.0,3040.0,1572.0,1176.0,1126.0,743.0,43866.0
Feb23,Health,Health,2023-02-28,5424.0,7350.0,3028.0,1798.0,1503.0,824.0,702.0,361.0,20973.0
Feb23,Health,Medical issues,2023-02-28,1607.0,2565.0,1300.0,619.0,502.0,292.0,218.0,145.0,7246.0
Feb23,Health,Mental health issues,2023-02-28,4361.0,5478.0,2062.0,1065.0,1098.0,650.0,520.0,117.0,15337.0
Feb23,Health,Problematic alcohol use,2023-02-28,468.0,680.0,282.0,354.0,148.0,69.0,68.0,134.0,2202.0
Feb23,Health,Problematic drug or substance use,2023-02-28,1137.0,2141.0,492.0,418.0,296.0,126.0,173.0,72.0,4852.0
Feb23,Interpersonal,Family and domestic violence,2023-02-28,7834.0,12580.0,4043.0,3184.0,1545.0,553.0,681.0,1094.0,31449.0
Feb23,Interpersonal,Interpersonal relationships,2023-02-28,11395.0,15898.0,6060.0,4084.0,2250.0,1126.0,1011.0,1356.0,43091.0
Feb23,Interpersonal,Non-family violence,2023-02-28,502.0,557.0,270.0,115.0,37.0,115.0,59.0,37.0,1692.0
Feb23,Interpersonal,Relationship/family breakdown,2023-02-28,5348.0,5354.0,2708.0,1341.0,729.0,640.0,706.0,223.0,17032.0
Feb23,Interpersonal,Sexual abuse,2023-02-28,354.0,538.0,196.0,210.0,67.0,38.0,45.0,31.0,1477.0
Feb23,Interpersonal,Time out from family/other situation,2023-02-28,2231.0,2075.0,1373.0,698.0,89.0,359.0,246.0,317.0,7386.0
Feb23,Not stated,Not stated,2023-02-28,254.0,169.0,18.0,18.0,0.0,28.0,6.0,321.0,813.0
Feb23,Other,Other,2023-02-28,6630.0,9227.0,5025.0,2392.0,1383.0,996.0,764.0,823.0,27212.0
Feb23,Total,Total clients,2023-02-28,23976.0,32073.0,15781.0,7228.0,7142.0,2590.0,1929.0,3227.0,93723.0
Jan18,Accommodation,Accommodation,2018-01-31,12507.0,15809.0,6918.0,2392.0,3767.0,1733.0,1040.0,1497.0,45541.0
Jan18,Accommodation,Housing crisis (e.g. eviction),2018-01-31,8798.0,11230.0,4653.0,1373.0,2139.0,1239.0,644.0,809.0,30831.0
Jan18,Accommodation,Inadequate or inappropriate dwelling conditions,2018-01-31,4590.0,7178.0,3242.0,1078.0,1471.0,730.0,491.0,821.0,19569.0
Jan18,Accommodation,Previous accommodation ended,2018-01-31,3672.0,4032.0,1822.0,788.0,429.0,743.0,370.0,204.0,12047.0
Jan18,Financial,Employment difficulties,2018-01-31,1082.0,1213.0,461.0,255.0,173.0,59.0,90.0,119.0,3451.0
Jan18,Financial,Financial,2018-01-31,10470.0,13647.0,6087.0,2428.0,1598.0,994.0,872.0,1009.0,37040.0
Jan18,Financial,Financial difficulties,2018-01-31,7655.0,11176.0,4795.0,1886.0,1028.0,726.0,634.0,723.0,28592.0
Jan18,Financial,Housing affordability stress,2018-01-31,6090.0,7333.0,3767.0,1115.0,558.0,663.0,558.0,454.0,20519.0
Jan18,Financial,Problematic gambling,2018-01-31,88.0,95.0,26.0,7.0,14.0,5.0,5.0,8.0,246.0
Jan18,Financial,Unemployment,2018-01-31,2432.0,2410.0,1342.0,649.0,442.0,193.0,158.0,191.0,7812.0
Jan18,Health,Health,2018-01-31,5582.0,6553.0,2365.0,1189.0,1441.0,872.0,510.0,495.0,18970.0
Jan18,Health,Medical issues,2018-01-31,1771.0,2442.0,890.0,354.0,444.0,321.0,141.0,202.0,6559.0
Jan18,Health,Mental health issues,2018-01-31,3944.0,4649.0,1510.0,707.0,983.0,645.0,369.0,147.0,12932.0
Jan18,Health,Problematic alcohol use,2018-01-31,790.0,606.0,349.0,226.0,189.0,78.0,58.0,182.0,2477.0
Jan18,Health,Problematic drug or substance use,2018-01-31,1552.0,1638.0,507.0,442.0,333.0,151.0,138.0,96.0,4852.0
Jan18,Interpersonal,Family and domestic violence,2018-01-31,6807.0,13273.0,3086.0,2566.0,1903.0,479.0,533.0,957.0,29559.0
Jan18,Interpersonal,Interpersonal relationships,2018-01-31,10523.0,17081.0,4809.0,3457.0,2522.0,1106.0,870.0,1267.0,41548.0
Jan18,Interpersonal,Non-family violence,2018-01-31,483.0,577.0,150.0,93.0,53.0,97.0,46.0,53.0,1551.0
Jan18,Interpersonal,Relationship/family breakdown,2018-01-31,5725.0,5526.0,2259.0,1408.0,616.0,634.0,642.0,342.0,17127.0
Jan18,Interpersonal,Sexual abuse,2018-01-31,366.0,466.0,101.0,170.0,68.0,18.0,22.0,25.0,1236.0
Jan18,Interpersonal,Time out from family/other situation,2018-01-31,2051.0,1984.0,992.0,718.0,168.0,362.0,199.0,294.0,6760.0
Jan18,Not stated,Not stated,2018-01-31,205.0,160.0,23.0,136.0,0.0,0.0,6.0,30.0,559.0
Jan18,Other,Discrimination including racial discrimination,2018-01-31,106.0,131.0,48.0,17.0,94.0,7.0,1.0,4.0,408.0
Jan18,Other,Disengagement with school or other education and training,2018-01-31,598.0,490.0,111.0,107.0,228.0,18.0,31.0,116.0,1697.0
Jan18,Other,Itinerant,2018-01-31,668.0,827.0,344.0,106.0,352.0,224.0,8.0,71.0,2598.0
Jan18,Other,Lack of family and/or community support,2018-01-31,4632.0,4570.0,2303.0,1077.0,544.0,652.0,427.0,533.0,14723.0
Jan18,Other,Other,2018-01-31,7110.0,8697.0,3481.0,1853.0,1499.0,993.0,721.0,1170.0,25488.0
Jan18,Other,Other (not elsewhere classified),2018-01-31,1570.0,3090.0,866.0,571.0,235.0,127.0,160.0,572.0,7189.0
Jan18,Other,Transition from custodial arrangements,2018-01-31,598.0,870.0,117.0,86.0,196.0,76.0,66.0,82.0,2088.0
Jan18,Other,Transition from foster care and child safety residential placements,2018-01-31,121.0,182.0,72.0,42.0,13.0,22.0,9.0,41.0,502.0
Jan18,Other,Transition from other care arrangements,2018-01-31,240.0,248.0,99.0,85.0,80.0,45.0,49.0,25.0,871.0
Jan18,Other,Unable to return home due to environmental reasons,2018-01-31,557.0,410.0,186.0,165.0,121.0,49.0,67.0,23.0,1578.0
Jan18,Total,Total clients,2018-01-31,22152.0,32008.0,11386.0,6074.0,6291.0,2278.0,1680.0,3196.0,84800.0
Jan19,Accommodation,Accommodation,2019-01-31,12418.0,15963.0,7430.0,2540.0,4177.0,1835.0,992.0,1436.0,46681.0
Jan19,Accommodation,Housing crisis (e.g. eviction),2019-01-31,8416.0,10870.0,4574.0,1505.0,2492.0,1173.0,594.0,624.0,30205.0
Jan19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-01-31,4538.0,7590.0,3620.0,1234.0,1595.0,861.0,449.0,890.0,20749.0
Jan19,Accommodation,Previous accommodation ended,2019-01-31,3496.0,4304.0,2042.0,804.0,463.0,822.0,346.0,254.0,12521.0
Jan19,Financial,Employment difficulties,2019-01-31,1045.0,1405.0,613.0,274.0,145.0,94.0,100.0,133.0,3808.0
Jan19,Financial,Financial,2019-01-31,10948.0,14669.0,6792.0,2780.0,1599.0,1258.0,925.0,932.0,39824.0
Jan19,Financial,Financial difficulties,2019-01-31,7948.0,11791.0,5400.0,2178.0,1067.0,924.0,680.0,652.0,30586.0
Jan19,Financial,Housing affordability stress,2019-01-31,6281.0,8454.0,4204.0,1212.0,490.0,878.0,610.0,487.0,22598.0
Jan19,Financial,Problematic gambling,2019-01-31,107.0,65.0,41.0,8.0,22.0,5.0,3.0,6.0,257.0
Jan19,Financial,Unemployment,2019-01-31,2461.0,2655.0,1450.0,771.0,512.0,219.0,183.0,188.0,8434.0
Jan19,Health,Health,2019-01-31,5881.0,7065.0,2632.0,1659.0,1653.0,941.0,518.0,436.0,20749.0
Jan19,Health,Medical issues,2019-01-31,1781.0,2439.0,1041.0,554.0,535.0,387.0,167.0,154.0,7051.0
Jan19,Health,Mental health issues,2019-01-31,4235.0,5164.0,1685.0,897.0,1142.0,723.0,405.0,150.0,14377.0
Jan19,Health,Problematic alcohol use,2019-01-31,719.0,593.0,338.0,279.0,176.0,97.0,50.0,151.0,2400.0
Jan19,Health,Problematic drug or substance use,2019-01-31,1583.0,1787.0,541.0,565.0,384.0,144.0,110.0,99.0,5208.0
Jan19,Interpersonal,Family and domestic violence,2019-01-31,7285.0,13581.0,3449.0,2865.0,1774.0,467.0,488.0,1035.0,30894.0
Jan19,Interpersonal,Interpersonal relationships,2019-01-31,11183.0,17241.0,5360.0,3837.0,2479.0,1115.0,834.0,1319.0,43289.0
Jan19,Interpersonal,Non-family violence,2019-01-31,439.0,746.0,220.0,221.0,42.0,122.0,64.0,58.0,1911.0
Jan19,Interpersonal,Relationship/family breakdown,2019-01-31,5837.0,5756.0,2424.0,1540.0,643.0,677.0,604.0,416.0,17880.0
Jan19,Interpersonal,Sexual abuse,2019-01-31,396.0,501.0,166.0,209.0,61.0,26.0,26.0,29.0,1413.0
Jan19,Interpersonal,Time out from family/other situation,2019-01-31,2117.0,2111.0,1120.0,857.0,199.0,456.0,200.0,332.0,7389.0
Jan19,Not stated,Not stated,2019-01-31,370.0,201.0,22.0,108.0,0.0,6.0,5.0,96.0,803.0
Jan19,Other,Discrimination including racial discrimination,2019-01-31,180.0,166.0,42.0,20.0,70.0,6.0,5.0,3.0,492.0
Jan19,Other,Disengagement with school or other education and training,2019-01-31,528.0,479.0,116.0,109.0,225.0,25.0,20.0,53.0,1554.0
Jan19,Other,Itinerant,2019-01-31,639.0,990.0,342.0,100.0,397.0,192.0,9.0,132.0,2797.0
Jan19,Other,Lack of family and/or community support,2019-01-31,4658.0,5054.0,2600.0,1256.0,621.0,790.0,441.0,541.0,15944.0
Jan19,Other,Other,2019-01-31,7121.0,8644.0,4009.0,2073.0,1563.0,1075.0,715.0,1176.0,26335.0
Jan19,Other,Other (not elsewhere classified),2019-01-31,1721.0,2027.0,1120.0,691.0,230.0,103.0,182.0,461.0,6534.0
Jan19,Other,Transition from custodial arrangements,2019-01-31,595.0,1140.0,174.0,97.0,171.0,83.0,36.0,86.0,2381.0
Jan19,Other,Transition from foster care and child safety residential placements,2019-01-31,81.0,195.0,67.0,35.0,13.0,14.0,14.0,35.0,454.0
Jan19,Other,Transition from other care arrangements,2019-01-31,240.0,287.0,98.0,81.0,50.0,59.0,33.0,23.0,871.0
Jan19,Other,Unable to return home due to environmental reasons,2019-01-31,466.0,470.0,203.0,167.0,128.0,52.0,55.0,28.0,1569.0
Jan19,Total,Total clients,2019-01-31,23244.0,32397.0,12808.0,6697.0,6451.0,2413.0,1657.0,3232.0,88656.0
Jan20,Accommodation,Accommodation,2020-01-31,11503.0,16085.0,7420.0,2711.0,4028.0,1779.0,1148.0,1345.0,45938.0
Jan20,Accommodation,Housing crisis (e.g. eviction),2020-01-31,7351.0,10040.0,4410.0,1363.0,2566.0,1075.0,651.0,632.0,28070.0
Jan20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-01-31,4382.0,8227.0,3702.0,1373.0,1442.0,870.0,603.0,777.0,21352.0
Jan20,Accommodation,Previous accommodation ended,2020-01-31,3153.0,4807.0,2148.0,881.0,452.0,805.0,401.0,218.0,12850.0
Jan20,Financial,Employment difficulties,2020-01-31,1259.0,1899.0,675.0,222.0,163.0,74.0,158.0,158.0,4608.0
Jan20,Financial,Financial,2020-01-31,10766.0,15789.0,6706.0,2664.0,1746.0,1282.0,1093.0,878.0,40870.0
Jan20,Financial,Financial difficulties,2020-01-31,7805.0,12617.0,5297.0,1995.0,1190.0,904.0,784.0,624.0,31184.0
Jan20,Financial,Housing affordability stress,2020-01-31,6317.0,9188.0,4114.0,1278.0,551.0,920.0,780.0,454.0,23588.0
Jan20,Financial,Problematic gambling,2020-01-31,98.0,70.0,38.0,8.0,12.0,8.0,1.0,6.0,241.0
Jan20,Financial,Unemployment,2020-01-31,2521.0,3081.0,1636.0,836.0,587.0,242.0,321.0,250.0,9472.0
Jan20,Health,Health,2020-01-31,5532.0,7476.0,2677.0,1651.0,1672.0,924.0,603.0,399.0,20904.0
Jan20,Health,Medical issues,2020-01-31,1570.0,2572.0,1090.0,565.0,495.0,327.0,213.0,154.0,6981.0
Jan20,Health,Mental health issues,2020-01-31,4168.0,5525.0,1735.0,947.0,1206.0,739.0,461.0,128.0,14889.0
Jan20,Health,Problematic alcohol use,2020-01-31,603.0,632.0,289.0,305.0,160.0,71.0,69.0,129.0,2257.0
Jan20,Health,Problematic drug or substance use,2020-01-31,1431.0,2012.0,540.0,546.0,361.0,149.0,139.0,90.0,5265.0
Jan20,Interpersonal,Family and domestic violence,2020-01-31,7342.0,14273.0,3667.0,2628.0,1635.0,493.0,609.0,892.0,31482.0
Jan20,Interpersonal,Interpersonal relationships,2020-01-31,11048.0,18130.0,5710.0,3569.0,2290.0,1103.0,964.0,1234.0,43968.0
Jan20,Interpersonal,Non-family violence,2020-01-31,405.0,732.0,265.0,154.0,23.0,94.0,52.0,51.0,1776.0
Jan20,Interpersonal,Relationship/family breakdown,2020-01-31,5643.0,5793.0,2531.0,1534.0,662.0,621.0,719.0,326.0,17814.0
Jan20,Interpersonal,Sexual abuse,2020-01-31,374.0,556.0,159.0,204.0,48.0,30.0,46.0,25.0,1442.0
Jan20,Interpersonal,Time out from family/other situation,2020-01-31,1992.0,2245.0,1248.0,934.0,163.0,398.0,256.0,360.0,7594.0
Jan20,Not stated,Not stated,2020-01-31,565.0,145.0,14.0,23.0,0.0,3.0,5.0,210.0,963.0
Jan20,Other,Discrimination including racial discrimination,2020-01-31,188.0,167.0,60.0,27.0,65.0,6.0,30.0,1.0,544.0
Jan20,Other,Disengagement with school or other education and training,2020-01-31,552.0,466.0,113.0,93.0,253.0,22.0,32.0,45.0,1576.0
Jan20,Other,Itinerant,2020-01-31,836.0,958.0,250.0,318.0,329.0,209.0,21.0,175.0,3093.0
Jan20,Other,Lack of family and/or community support,2020-01-31,4452.0,5225.0,2741.0,1445.0,625.0,834.0,534.0,470.0,16313.0
Jan20,Other,Other,2020-01-31,7204.0,9138.0,4030.0,2391.0,1564.0,1139.0,837.0,1085.0,27364.0
Jan20,Other,Other (not elsewhere classified),2020-01-31,1789.0,2066.0,1101.0,657.0,167.0,114.0,246.0,423.0,6562.0
Jan20,Other,Transition from custodial arrangements,2020-01-31,519.0,1259.0,179.0,104.0,222.0,80.0,49.0,61.0,2473.0
Jan20,Other,Transition from foster care and child safety residential placements,2020-01-31,65.0,174.0,48.0,32.0,11.0,8.0,12.0,24.0,374.0
Jan20,Other,Transition from other care arrangements,2020-01-31,251.0,343.0,65.0,67.0,54.0,62.0,36.0,19.0,897.0
Jan20,Other,Unable to return home due to environmental reasons,2020-01-31,589.0,711.0,180.0,160.0,173.0,63.0,71.0,34.0,1981.0
Jan20,Total,Total clients,2020-01-31,23141.0,34050.0,12818.0,6403.0,6196.0,2422.0,1795.0,3110.0,89729.0
Jan21,Accommodation,Accommodation,2021-01-31,12147.0,15424.0,7507.0,2817.0,4096.0,1826.0,1089.0,1349.0,46150.0
Jan21,Accommodation,Housing crisis (e.g. eviction),2021-01-31,7396.0,9293.0,4389.0,1334.0,2691.0,1075.0,643.0,479.0,27269.0
Jan21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-01-31,4924.0,8234.0,3916.0,1594.0,1439.0,925.0,554.0,879.0,22435.0
Jan21,Accommodation,Previous accommodation ended,2021-01-31,3406.0,5185.0,2327.0,864.0,446.0,788.0,402.0,265.0,13669.0
Jan21,Covid,Covid-19,2021-01-31,422.0,2408.0,489.0,102.0,5.0,5.0,81.0,24.0,3535.0
Jan21,Financial,Employment difficulties,2021-01-31,1158.0,1524.0,539.0,226.0,186.0,55.0,156.0,111.0,3955.0
Jan21,Financial,Financial,2021-01-31,10437.0,14533.0,6829.0,2639.0,1510.0,1217.0,1086.0,906.0,39106.0
Jan21,Financial,Financial difficulties,2021-01-31,7145.0,11412.0,5161.0,1852.0,939.0,760.0,771.0,593.0,28606.0
Jan21,Financial,Housing affordability stress,2021-01-31,6441.0,8497.0,4176.0,1428.0,409.0,896.0,744.0,443.0,23014.0
Jan21,Financial,Problematic gambling,2021-01-31,86.0,56.0,36.0,9.0,14.0,4.0,7.0,12.0,224.0
Jan21,Financial,Unemployment,2021-01-31,2450.0,3261.0,1698.0,835.0,563.0,216.0,321.0,252.0,9592.0
Jan21,Health,Health,2021-01-31,5769.0,7267.0,2895.0,1785.0,1627.0,977.0,681.0,371.0,21346.0
Jan21,Health,Medical issues,2021-01-31,1665.0,2522.0,1144.0,569.0,432.0,329.0,231.0,175.0,7060.0
Jan21,Health,Mental health issues,2021-01-31,4575.0,5375.0,1998.0,1062.0,1205.0,797.0,491.0,117.0,15604.0
Jan21,Health,Problematic alcohol use,2021-01-31,578.0,598.0,303.0,383.0,179.0,78.0,81.0,121.0,2321.0
Jan21,Health,Problematic drug or substance use,2021-01-31,1364.0,2012.0,536.0,565.0,391.0,135.0,162.0,47.0,5207.0
Jan21,Interpersonal,Family and domestic violence,2021-01-31,7811.0,13592.0,3563.0,2925.0,1497.0,524.0,680.0,1241.0,31772.0
Jan21,Interpersonal,Interpersonal relationships,2021-01-31,11582.0,17306.0,5594.0,3872.0,2095.0,1149.0,1022.0,1547.0,44090.0
Jan21,Interpersonal,Non-family violence,2021-01-31,431.0,728.0,231.0,160.0,25.0,134.0,62.0,48.0,1819.0
Jan21,Interpersonal,Relationship/family breakdown,2021-01-31,5587.0,5724.0,2682.0,1623.0,595.0,610.0,741.0,376.0,17927.0
Jan21,Interpersonal,Sexual abuse,2021-01-31,339.0,530.0,178.0,229.0,55.0,41.0,25.0,43.0,1440.0
Jan21,Interpersonal,Time out from family/other situation,2021-01-31,2098.0,2222.0,1376.0,848.0,81.0,412.0,224.0,349.0,7607.0
Jan21,Not stated,Not stated,2021-01-31,264.0,191.0,15.0,14.0,0.0,3.0,6.0,240.0,733.0
Jan21,Other,Discrimination including racial discrimination,2021-01-31,154.0,143.0,46.0,21.0,85.0,7.0,29.0,4.0,489.0
Jan21,Other,Disengagement with school or other education and training,2021-01-31,476.0,453.0,181.0,113.0,210.0,20.0,22.0,40.0,1515.0
Jan21,Other,Itinerant,2021-01-31,642.0,1195.0,346.0,267.0,393.0,159.0,14.0,190.0,3205.0
Jan21,Other,Lack of family and/or community support,2021-01-31,4190.0,5157.0,2852.0,1615.0,623.0,747.0,515.0,502.0,16189.0
Jan21,Other,Other,2021-01-31,6676.0,8747.0,4094.0,2645.0,1552.0,1088.0,806.0,1077.0,26663.0
Jan21,Other,Other (not elsewhere classified),2021-01-31,1418.0,1921.0,884.0,707.0,169.0,139.0,207.0,379.0,5824.0
Jan21,Other,Transition from custodial arrangements,2021-01-31,635.0,1126.0,158.0,124.0,230.0,89.0,57.0,50.0,2468.0
Jan21,Other,Transition from foster care and child safety residential placements,2021-01-31,86.0,183.0,64.0,37.0,12.0,7.0,9.0,29.0,427.0
Jan21,Other,Transition from other care arrangements,2021-01-31,227.0,317.0,107.0,83.0,42.0,54.0,32.0,29.0,891.0
Jan21,Other,Unable to return home due to environmental reasons,2021-01-31,433.0,437.0,201.0,188.0,121.0,60.0,65.0,49.0,1553.0
Jan21,Total,Total clients,2021-01-31,23077.0,31796.0,12576.0,6730.0,5961.0,2537.0,1849.0,3424.0,87748.0
Jan22,Accommodation,Accommodation,2022-01-31,12339.0,15473.0,8171.0,2880.0,4369.0,1933.0,1134.0,1122.0,47355.0
Jan22,Accommodation,Housing crisis (e.g. eviction),2022-01-31,7928.0,9529.0,5065.0,1546.0,3083.0,1116.0,657.0,404.0,29305.0
Jan22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-01-31,4778.0,8000.0,4178.0,1529.0,1236.0,968.0,636.0,685.0,21987.0
Jan22,Accommodation,Previous accommodation ended,2022-01-31,3148.0,4747.0,2503.0,914.0,340.0,821.0,399.0,254.0,13115.0
Jan22,Covid,Covid-19,2022-01-31,432.0,1982.0,165.0,48.0,28.0,1.0,49.0,17.0,2722.0
Jan22,Financial,Employment difficulties,2022-01-31,1192.0,1430.0,517.0,267.0,181.0,47.0,144.0,132.0,3909.0
Jan22,Financial,Financial,2022-01-31,10618.0,15065.0,7344.0,2616.0,1724.0,1350.0,1143.0,750.0,40559.0
Jan22,Financial,Financial difficulties,2022-01-31,7370.0,11661.0,5380.0,1787.0,897.0,784.0,784.0,471.0,29110.0
Jan22,Financial,Housing affordability stress,2022-01-31,6992.0,9410.0,4636.0,1586.0,616.0,1077.0,737.0,436.0,25469.0
Jan22,Financial,Problematic gambling,2022-01-31,60.0,57.0,33.0,3.0,13.0,2.0,7.0,10.0,185.0
Jan22,Financial,Unemployment,2022-01-31,2322.0,3270.0,1412.0,877.0,598.0,205.0,324.0,245.0,9248.0
Jan22,Health,Health,2022-01-31,5640.0,7278.0,2741.0,1538.0,1606.0,986.0,665.0,347.0,20786.0
Jan22,Health,Medical issues,2022-01-31,1735.0,2487.0,1167.0,488.0,557.0,353.0,229.0,152.0,7168.0
Jan22,Health,Mental health issues,2022-01-31,4593.0,5515.0,1835.0,896.0,1185.0,778.0,477.0,116.0,15382.0
