DATE,MONTH,SEX,CLIENT GROUP,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL,NSW_POPULATION,VIC_POPULATION,QLD_POPULATION,WA_POPULATION,SA_POPULATION,TAS_POPULATION,ACT_POPULATION,NT_POPULATION,NATIONAL_POPULATION,NATIONAL_PER_10k,NSW_PER_10k,NSW_PROPORTION_OF_NATIONAL,NSW_PROPORTION_OF_NATIONAL_PER_10k,NSW_PROPORTION_OF_NATIONAL_POPULATION,NSW_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,VIC_PER_10k,VIC_PROPORTION_OF_NATIONAL,VIC_PROPORTION_OF_NATIONAL_PER_10k,VIC_PROPORTION_OF_NATIONAL_POPULATION,VIC_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,QLD_PER_10k,QLD_PROPORTION_OF_NATIONAL,QLD_PROPORTION_OF_NATIONAL_PER_10k,QLD_PROPORTION_OF_NATIONAL_POPULATION,QLD_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,WA_PER_10k,WA_PROPORTION_OF_NATIONAL,WA_PROPORTION_OF_NATIONAL_PER_10k,WA_PROPORTION_OF_NATIONAL_POPULATION,WA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,SA_PER_10k,SA_PROPORTION_OF_NATIONAL,SA_PROPORTION_OF_NATIONAL_PER_10k,SA_PROPORTION_OF_NATIONAL_POPULATION,SA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,TAS_PER_10k,TAS_PROPORTION_OF_NATIONAL,TAS_PROPORTION_OF_NATIONAL_PER_10k,TAS_PROPORTION_OF_NATIONAL_POPULATION,TAS_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,ACT_PER_10k,ACT_PROPORTION_OF_NATIONAL,ACT_PROPORTION_OF_NATIONAL_PER_10k,ACT_PROPORTION_OF_NATIONAL_POPULATION,ACT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,NT_PER_10k,NT_PROPORTION_OF_NATIONAL,NT_PROPORTION_OF_NATIONAL_PER_10k,NT_PROPORTION_OF_NATIONAL_POPULATION,NT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP
2019-07-31,Jul19,Total,Number of clients with a current mental health issue,7792.0,9973.0,3064.0,1631.0,1683.0,1203.0,505.0,302.0,26103.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,10.3,9.7,29.9,94.0,31.8,94.0,15.3,38.2,148.1,25.8,148.1,6.0,11.7,58.4,20.1,58.4,6.1,6.2,59.5,10.5,59.5,9.5,6.4,92.4,7.0,92.4,22.0,4.6,213.1,2.2,213.1,11.6,1.9,112.5,1.7,112.5,12.2,1.2,118.9,1.0,118.9
2019-07-31,Jul19,Male,Number of clients who are homeless,4593.0,6374.0,2886.0,1079.0,1028.0,702.0,355.0,463.0,17434.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,6.9,5.7,26.3,82.9,31.8,82.9,9.8,36.6,141.7,25.8,141.7,5.7,16.6,82.4,20.1,82.4,4.1,6.2,59.0,10.5,59.0,5.8,5.9,84.5,7.0,84.5,12.8,4.0,186.2,2.2,186.2,8.1,2.0,118.4,1.7,118.4,18.8,2.7,272.9,1.0,272.9
2019-07-31,Jul19,Male,Number of clients accommodated in short-term/emergency accommodation,1208.0,1537.0,1720.0,721.0,231.0,211.0,138.0,164.0,5917.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,2.3,1.5,20.4,64.3,31.8,64.3,2.4,26.0,100.7,25.8,100.7,3.4,29.1,144.7,20.1,144.7,2.7,12.2,116.1,10.5,116.1,1.3,3.9,56.0,7.0,56.0,3.9,3.6,164.9,2.2,164.9,3.2,2.3,135.6,1.7,135.6,6.7,2.8,284.8,1.0,284.8
2019-07-31,Jul19,Male,Number of clients with problematic drug or alcohol issues,1176.0,1501.0,476.0,346.0,308.0,190.0,60.0,109.0,4165.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,1.6,1.5,28.2,88.9,31.8,88.9,2.3,36.0,139.7,25.8,139.7,0.9,11.4,56.9,20.1,56.9,1.3,8.3,79.1,10.5,79.1,1.7,7.4,106.0,7.0,106.0,3.5,4.6,211.0,2.2,211.0,1.4,1.4,83.8,1.7,83.8,4.4,2.6,268.9,1.0,268.9
2019-07-31,Jul19,Total,Number of clients who are at risk of homelessness,12028.0,16304.0,5326.0,3678.0,3436.0,898.0,730.0,1543.0,43857.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,17.3,14.9,27.4,86.3,31.8,86.3,24.9,37.2,144.1,25.8,144.1,10.5,12.1,60.5,20.1,60.5,13.8,8.4,79.9,10.5,79.9,19.4,7.8,112.3,7.0,112.3,16.4,2.0,94.7,2.2,94.7,16.8,1.7,96.8,1.7,96.8,62.6,3.5,361.5,1.0,361.5
2019-08-31,Aug19,Female,Number of clients accommodated in short-term/emergency accommodation,1269.0,1714.0,1904.0,1195.0,291.0,251.0,191.0,365.0,7173.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,2.8,1.6,17.7,55.7,31.8,55.7,2.6,23.9,92.6,25.8,92.6,3.7,26.5,132.1,20.1,132.1,4.5,16.7,158.7,10.5,158.7,1.6,4.1,58.2,7.0,58.2,4.6,3.5,161.8,2.2,161.8,4.4,2.7,154.8,1.7,154.8,14.8,5.1,522.9,1.0,522.9
2019-08-31,Aug19,Male,Number of clients financially assisted with payments for short term/emergency accommodation,66.0,806.0,41.0,12.0,18.0,45.0,8.0,3.0,999.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.4,0.1,6.6,20.8,31.8,20.8,1.2,80.7,312.7,25.8,312.7,0.1,4.1,20.4,20.1,20.4,0.0,1.2,11.4,10.5,11.4,0.1,1.8,25.8,7.0,25.8,0.8,4.5,208.3,2.2,208.3,0.2,0.8,46.6,1.7,46.6,0.1,0.3,30.9,1.0,30.9
2019-08-31,Aug19,Female,Number of nights in short-term/emergency accommodation,24970.0,24844.0,41939.0,10254.0,4298.0,4584.0,5138.0,3245.0,119272.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,47.1,31.0,20.9,65.9,31.8,65.9,38.0,20.8,80.7,25.8,80.7,82.4,35.2,175.1,20.1,175.1,38.6,8.6,81.9,10.5,81.9,24.3,3.6,51.7,7.0,51.7,83.7,3.8,177.7,2.2,177.7,117.9,4.3,250.5,1.7,250.5,131.6,2.7,279.6,1.0,279.6
2019-08-31,Aug19,Male,Number of clients with a current mental health issue,2972.0,3789.0,1184.0,542.0,646.0,508.0,197.0,138.0,9961.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,3.9,3.7,29.8,93.9,31.8,93.9,5.8,38.0,147.4,25.8,147.4,2.3,11.9,59.2,20.1,59.2,2.0,5.4,51.8,10.5,51.8,3.7,6.5,93.0,7.0,93.0,9.3,5.1,235.8,2.2,235.8,4.5,2.0,115.0,1.7,115.0,5.6,1.4,142.4,1.0,142.4
2019-08-31,Aug19,Male,Number of clients with problematic drug or alcohol issues,1169.0,1536.0,471.0,354.0,318.0,181.0,73.0,125.0,4222.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,1.7,1.5,27.7,87.2,31.8,87.2,2.3,36.4,141.0,25.8,141.0,0.9,11.2,55.5,20.1,55.5,1.3,8.4,79.9,10.5,79.9,1.8,7.5,108.0,7.0,108.0,3.3,4.3,198.3,2.2,198.3,1.7,1.7,100.5,1.7,100.5,5.1,3.0,304.2,1.0,304.2
2019-08-31,Aug19,Male,Number of indigenous clients,2630.0,1291.0,1564.0,963.0,594.0,134.0,119.0,955.0,8241.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,3.3,3.3,31.9,100.5,31.8,100.5,2.0,15.7,60.7,25.8,60.7,3.1,19.0,94.5,20.1,94.5,3.6,11.7,111.3,10.5,111.3,3.4,7.2,103.3,7.0,103.3,2.4,1.6,75.2,2.2,75.2,2.7,1.4,84.0,1.7,84.0,38.7,11.6,1190.7,1.0,1190.7
2019-08-31,Aug19,Male,Number of nights in short-term/emergency accommodation,22434.0,20584.0,36127.0,8714.0,3605.0,3289.0,3434.0,2491.0,100678.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,39.7,27.9,22.3,70.2,31.8,70.2,31.5,20.4,79.2,25.8,79.2,71.0,35.9,178.6,20.1,178.6,32.8,8.7,82.4,10.5,82.4,20.4,3.6,51.3,7.0,51.3,60.0,3.3,151.1,2.2,151.1,78.8,3.4,198.3,1.7,198.3,101.0,2.5,254.2,1.0,254.2
2019-08-31,Aug19,Total,Number of clients who are at risk of homelessness,12158.0,16422.0,5145.0,3691.0,3399.0,899.0,747.0,1600.0,43978.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,17.4,15.1,27.6,87.0,31.8,87.0,25.1,37.3,144.7,25.8,144.7,10.1,11.7,58.2,20.1,58.2,13.9,8.4,79.9,10.5,79.9,19.2,7.7,110.8,7.0,110.8,16.4,2.0,94.5,2.2,94.5,17.1,1.7,98.8,1.7,98.8,64.9,3.6,373.8,1.0,373.8
2019-08-31,Aug19,Female,Number of clients financially assisted with payments for short term/emergency accommodation,115.0,788.0,117.0,39.0,46.0,67.0,11.0,24.0,1207.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.5,0.1,9.5,30.0,31.8,30.0,1.2,65.3,253.0,25.8,253.0,0.2,9.7,48.3,20.1,48.3,0.1,3.2,30.8,10.5,30.8,0.3,3.8,54.6,7.0,54.6,1.2,5.6,256.7,2.2,256.7,0.3,0.9,53.0,1.7,53.0,1.0,2.0,204.3,1.0,204.3
2019-08-31,Aug19,Total,Number of clients accommodated in short-term/emergency accommodation,2438.0,3362.0,3553.0,1953.0,514.0,454.0,323.0,516.0,13097.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,5.2,3.0,18.6,58.6,31.8,58.6,5.1,25.7,99.5,25.8,99.5,7.0,27.1,135.1,20.1,135.1,7.3,14.9,142.0,10.5,142.0,2.9,3.9,56.3,7.0,56.3,8.3,3.5,160.3,2.2,160.3,7.4,2.5,143.4,1.7,143.4,20.9,3.9,404.8,1.0,404.8
2019-08-31,Aug19,Total,Number of nights in short-term/emergency accommodation,47404.0,45428.0,78066.0,18968.0,7903.0,7873.0,8572.0,5736.0,219950.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,86.8,58.9,21.6,67.9,31.8,67.9,69.5,20.7,80.0,25.8,80.0,153.4,35.5,176.7,20.1,176.7,71.3,8.6,82.1,10.5,82.1,44.7,3.6,51.5,7.0,51.5,143.7,3.6,165.5,2.2,165.5,196.7,3.9,226.6,1.7,226.6,232.6,2.6,268.0,1.0,268.0
2019-08-31,Aug19,Total,Number of clients financially assisted with payments for short term/emergency accommodation,181.0,1594.0,158.0,51.0,64.0,112.0,19.0,27.0,2206.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.9,0.2,8.2,25.8,31.8,25.8,2.4,72.3,280.0,25.8,280.0,0.3,7.2,35.7,20.1,35.7,0.2,2.3,22.0,10.5,22.0,0.4,2.9,41.6,7.0,41.6,2.0,5.1,234.8,2.2,234.8,0.4,0.9,50.1,1.7,50.1,1.1,1.2,125.8,1.0,125.8
2019-08-31,Aug19,Total,Number of clients with problematic drug or alcohol issues,2213.0,2745.0,862.0,739.0,514.0,297.0,168.0,265.0,7792.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,3.1,2.8,28.4,89.4,31.8,89.4,4.2,35.2,136.5,25.8,136.5,1.7,11.1,55.1,20.1,55.1,2.8,9.5,90.3,10.5,90.3,2.9,6.6,94.6,7.0,94.6,5.4,3.8,176.3,2.2,176.3,3.9,2.2,125.4,1.7,125.4,10.7,3.4,349.5,1.0,349.5
2019-08-31,Aug19,Total,Number of clients who are homeless,10097.0,14298.0,6525.0,2487.0,2543.0,1502.0,867.0,1089.0,39336.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,15.5,12.5,25.7,80.8,31.8,80.8,21.9,36.3,140.9,25.8,140.9,12.8,16.6,82.6,20.1,82.6,9.4,6.3,60.2,10.5,60.2,14.4,6.5,92.7,7.0,92.7,27.4,3.8,176.6,2.2,176.6,19.9,2.2,128.2,1.7,128.2,44.2,2.8,284.5,1.0,284.5
2019-08-31,Aug19,Total,Number of clients who have experienced family and domestic violence,7786.0,14316.0,3344.0,2906.0,1789.0,530.0,568.0,993.0,32176.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,12.7,9.7,24.2,76.2,31.8,76.2,21.9,44.5,172.4,25.8,172.4,6.6,10.4,51.7,20.1,51.7,10.9,9.0,86.0,10.5,86.0,10.1,5.6,79.7,7.0,79.7,9.7,1.6,76.2,2.2,76.2,13.0,1.8,102.6,1.7,102.6,40.3,3.1,317.1,1.0,317.1
2019-08-31,Aug19,Total,Number of indigenous clients,6848.0,3386.0,4063.0,2812.0,1557.0,329.0,270.0,2627.0,21843.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,8.6,8.5,31.4,98.7,31.8,98.7,5.2,15.5,60.1,25.8,60.1,8.0,18.6,92.6,20.1,92.6,10.6,12.9,122.6,10.5,122.6,8.8,7.1,102.2,7.0,102.2,6.0,1.5,69.7,2.2,69.7,6.2,1.2,71.9,1.7,71.9,106.5,12.0,1235.8,1.0,1235.8
2019-08-31,Aug19,Male,Number of clients who are at risk of homelessness,4616.0,5693.0,1961.0,1145.0,1264.0,337.0,319.0,504.0,15820.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,6.2,5.7,29.2,91.9,31.8,91.9,8.7,36.0,139.5,25.8,139.5,3.9,12.4,61.7,20.1,61.7,4.3,7.2,68.9,10.5,68.9,7.2,8.0,114.5,7.0,114.5,6.2,2.1,98.5,2.2,98.5,7.3,2.0,117.2,1.7,117.2,20.4,3.2,327.4,1.0,327.4
2019-08-31,Aug19,Male,Number of clients who are homeless,4513.0,6486.0,2865.0,1088.0,1059.0,709.0,366.0,470.0,17524.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,6.9,5.6,25.8,81.1,31.8,81.1,9.9,37.0,143.4,25.8,143.4,5.6,16.3,81.4,20.1,81.4,4.1,6.2,59.1,10.5,59.1,6.0,6.0,86.6,7.0,86.6,12.9,4.0,187.1,2.2,187.1,8.4,2.1,121.4,1.7,121.4,19.1,2.7,275.6,1.0,275.6
2019-08-31,Aug19,Male,Number of clients accommodated in short-term/emergency accommodation,1169.0,1648.0,1649.0,758.0,223.0,203.0,132.0,151.0,5924.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,2.3,1.5,19.7,62.1,31.8,62.1,2.5,27.8,107.8,25.8,107.8,3.2,27.8,138.6,20.1,138.6,2.9,12.8,121.9,10.5,121.9,1.3,3.8,54.0,7.0,54.0,3.7,3.4,158.5,2.2,158.5,3.0,2.2,129.6,1.7,129.6,6.1,2.5,261.9,1.0,261.9
2019-08-31,Aug19,Total,Number of clients with a current mental health issue,7755.0,9986.0,3013.0,1643.0,1691.0,1180.0,558.0,300.0,26096.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,10.3,9.6,29.7,93.6,31.8,93.6,15.3,38.3,148.3,25.8,148.3,5.9,11.5,57.5,20.1,57.5,6.2,6.3,60.0,10.5,60.0,9.6,6.5,92.9,7.0,92.9,21.5,4.5,209.1,2.2,209.1,12.8,2.1,124.3,1.7,124.3,12.2,1.1,118.1,1.0,118.1
2019-08-31,Aug19,Female,Number of clients with problematic drug or alcohol issues,1044.0,1209.0,391.0,385.0,196.0,116.0,95.0,140.0,3570.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,1.4,1.3,29.2,92.1,31.8,92.1,1.8,33.9,131.2,25.8,131.2,0.8,11.0,54.5,20.1,54.5,1.4,10.8,102.7,10.5,102.7,1.1,5.5,78.7,7.0,78.7,2.1,3.2,150.3,2.2,150.3,2.2,2.7,154.7,1.7,154.7,5.7,3.9,403.0,1.0,403.0
2019-08-31,Aug19,Female,Number of clients with a current mental health issue,4783.0,6197.0,1829.0,1101.0,1045.0,672.0,361.0,162.0,16135.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,6.4,5.9,29.6,93.3,31.8,93.3,9.5,38.4,148.8,25.8,148.8,3.6,11.3,56.4,20.1,56.4,4.1,6.8,65.0,10.5,65.0,5.9,6.5,92.8,7.0,92.8,12.3,4.2,192.6,2.2,192.6,8.3,2.2,130.1,1.7,130.1,6.6,1.0,103.2,1.0,103.2
2019-08-31,Aug19,Female,Number of clients who have experienced family and domestic violence,5708.0,11123.0,2570.0,2282.0,1472.0,409.0,409.0,776.0,24698.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,9.7,7.1,23.1,72.8,31.8,72.8,17.0,45.0,174.5,25.8,174.5,5.1,10.4,51.8,20.1,51.8,8.6,9.2,88.0,10.5,88.0,8.3,6.0,85.4,7.0,85.4,7.5,1.7,76.6,2.2,76.6,9.4,1.7,96.3,1.7,96.3,31.5,3.1,322.8,1.0,322.8
2019-08-31,Aug19,Female,Number of indigenous clients,4218.0,2095.0,2499.0,1849.0,963.0,195.0,151.0,1672.0,13602.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,5.4,5.2,31.0,97.6,31.8,97.6,3.2,15.4,59.7,25.8,59.7,4.9,18.4,91.5,20.1,91.5,7.0,13.6,129.5,10.5,129.5,5.4,7.1,101.5,7.0,101.5,3.6,1.4,66.3,2.2,66.3,3.5,1.1,64.5,1.7,64.5,67.8,12.3,1263.1,1.0,1263.1
2019-08-31,Aug19,Female,Number of clients who are homeless,5584.0,7812.0,3660.0,1399.0,1484.0,793.0,501.0,619.0,21812.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,8.6,6.9,25.6,80.6,31.8,80.6,11.9,35.8,138.8,25.8,138.8,7.2,16.8,83.5,20.1,83.5,5.3,6.4,61.1,10.5,61.1,8.4,6.8,97.5,7.0,97.5,14.5,3.6,168.1,2.2,168.1,11.5,2.3,133.5,1.7,133.5,25.1,2.8,291.6,1.0,291.6
2019-08-31,Aug19,Male,Number of clients who have experienced family and domestic violence,2078.0,3193.0,774.0,624.0,317.0,121.0,159.0,217.0,7478.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,3.0,2.6,27.8,87.5,31.8,87.5,4.9,42.7,165.5,25.8,165.5,1.5,10.4,51.5,20.1,51.5,2.3,8.3,79.5,10.5,79.5,1.8,4.2,60.8,7.0,60.8,2.2,1.6,74.8,2.2,74.8,3.6,2.1,123.6,1.7,123.6,8.8,2.9,298.2,1.0,298.2
2019-08-31,Aug19,Female,Number of clients who are at risk of homelessness,7542.0,10729.0,3184.0,2546.0,2135.0,562.0,428.0,1096.0,28158.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,11.1,9.4,26.8,84.3,31.8,84.3,16.4,38.1,147.7,25.8,147.7,6.3,11.3,56.3,20.1,56.3,9.6,9.0,86.1,10.5,86.1,12.1,7.6,108.7,7.0,108.7,10.3,2.0,92.3,2.2,92.3,9.8,1.5,88.4,1.7,88.4,44.5,3.9,400.0,1.0,400.0
2019-09-30,Sep19,Male,Number of clients with a current mental health issue,3032.0,3651.0,1186.0,544.0,633.0,524.0,195.0,135.0,9886.0,4011787.0,3251565.0,2531632.0,1338200.0,876599.0,272225.0,216702.0,126004.0,12627247.0,7.8,7.6,30.7,96.5,31.8,96.5,11.2,36.9,143.4,25.8,143.4,4.7,12.0,59.8,20.0,59.8,4.1,5.5,51.9,10.6,51.9,7.2,6.4,92.2,6.9,92.2,19.2,5.3,245.9,2.2,245.9,9.0,2.0,114.9,1.7,114.9,10.7,1.4,136.8,1.0,136.8
2019-09-30,Sep19,Female,Number of clients who are homeless,5491.0,7793.0,3570.0,1416.0,1536.0,792.0,518.0,639.0,21716.0,4059563.0,3316333.0,2578908.0,1336046.0,897407.0,277722.0,221931.0,120673.0,12810826.0,17.0,13.5,25.3,79.8,31.7,79.8,23.5,35.9,138.6,25.9,138.6,13.8,16.4,81.7,20.1,81.7,10.6,6.5,62.5,10.4,62.5,17.1,7.1,101.0,7.0,101.0,28.5,3.6,168.2,2.2,168.2,23.3,2.4,137.7,1.7,137.7,53.0,2.9,312.4,0.9,312.4
2019-09-30,Sep19,Total,Number of clients with problematic drug or alcohol issues,2262.0,2670.0,877.0,733.0,520.0,304.0,158.0,253.0,7765.0,8071350.0,6567898.0,5110540.0,2674246.0,1774006.0,549947.0,438633.0,246677.0,25438073.0,3.1,2.8,29.1,91.8,31.7,91.8,4.1,34.4,133.2,25.8,133.2,1.7,11.3,56.2,20.1,56.2,2.7,9.4,89.8,10.5,89.8,2.9,6.7,96.0,7.0,96.0,5.5,3.9,181.1,2.2,181.1,3.6,2.0,118.0,1.7,118.0,10.3,3.3,336.0,1.0,336.0
2019-09-30,Sep19,Total,Number of clients who have experienced family and domestic violence,7677.0,13968.0,3405.0,2690.0,1785.0,509.0,542.0,998.0,31531.0,8071350.0,6567898.0,5110540.0,2674246.0,1774006.0,549947.0,438633.0,246677.0,25438073.0,12.4,9.5,24.3,76.7,31.7,76.7,21.3,44.3,171.6,25.8,171.6,6.7,10.8,53.8,20.1,53.8,10.1,8.5,81.2,10.5,81.2,10.1,5.7,81.2,7.0,81.2,9.3,1.6,74.7,2.2,74.7,12.4,1.7,99.7,1.7,99.7,40.5,3.2,326.4,1.0,326.4
2019-09-30,Sep19,Female,Number of clients financially assisted with payments for short term/emergency accommodation,108.0,824.0,110.0,60.0,53.0,79.0,16.0,36.0,1285.0,4059563.0,3316333.0,2578908.0,1336046.0,897407.0,277722.0,221931.0,120673.0,12810826.0,1.0,0.3,8.4,26.5,31.7,26.5,2.5,64.1,247.7,25.9,247.7,0.4,8.6,42.5,20.1,42.5,0.4,4.7,44.8,10.4,44.8,0.6,4.1,58.9,7.0,58.9,2.8,6.1,283.6,2.2,283.6,0.7,1.2,71.9,1.7,71.9,3.0,2.8,297.4,0.9,297.4
2019-09-30,Sep19,Male,Number of indigenous clients,2615.0,1263.0,1597.0,906.0,647.0,135.0,124.0,971.0,8244.0,4011787.0,3251565.0,2531632.0,1338200.0,876599.0,272225.0,216702.0,126004.0,12627247.0,6.5,6.5,31.7,99.8,31.8,99.8,3.9,15.3,59.5,25.8,59.5,6.3,19.4,96.6,20.0,96.6,6.8,11.0,103.7,10.6,103.7,7.4,7.8,113.1,6.9,113.1,5.0,1.6,76.0,2.2,76.0,5.7,1.5,87.6,1.7,87.6,77.1,11.8,1180.3,1.0,1180.3
2019-09-30,Sep19,Male,Number of clients accommodated in short-term/emergency accommodation,1143.0,1599.0,1701.0,714.0,228.0,196.0,139.0,152.0,5863.0,4011787.0,3251565.0,2531632.0,1338200.0,876599.0,272225.0,216702.0,126004.0,12627247.0,4.6,2.8,19.5,61.4,31.8,61.4,4.9,27.3,105.9,25.8,105.9,6.7,29.0,144.7,20.0,144.7,5.3,12.2,114.9,10.6,114.9,2.6,3.9,56.0,6.9,56.0,7.2,3.3,155.1,2.2,155.1,6.4,2.4,138.1,1.7,138.1,12.1,2.6,259.8,1.0,259.8
2019-09-30,Sep19,Male,Number of nights in short-term/emergency accommodation,21043.0,18969.0,35850.0,8722.0,3498.0,2770.0,3354.0,2508.0,96714.0,4011787.0,3251565.0,2531632.0,1338200.0,876599.0,272225.0,216702.0,126004.0,12627247.0,76.6,52.5,21.8,68.5,31.8,68.5,58.3,19.6,76.2,25.8,76.2,141.6,37.1,184.9,20.0,184.9,65.2,9.0,85.1,10.6,85.1,39.9,3.6,52.1,6.9,52.1,101.8,2.9,132.9,2.2,132.9,154.8,3.5,202.1,1.7,202.1,199.0,2.6,259.9,1.0,259.9
2019-09-30,Sep19,Male,Number of clients financially assisted with payments for short term/emergency accommodation,46.0,778.0,46.0,19.0,18.0,43.0,8.0,1.0,958.0,4011787.0,3251565.0,2531632.0,1338200.0,876599.0,272225.0,216702.0,126004.0,12627247.0,0.8,0.1,4.8,15.1,31.8,15.1,2.4,81.2,315.4,25.8,315.4,0.2,4.8,23.9,20.0,23.9,0.1,2.0,18.7,10.6,18.7,0.2,1.9,27.1,6.9,27.1,1.6,4.5,208.2,2.2,208.2,0.4,0.8,48.7,1.7,48.7,0.1,0.1,10.5,1.0,10.5
2019-09-30,Sep19,Male,Number of clients who are at risk of homelessness,4650.0,5633.0,1956.0,1035.0,1251.0,341.0,301.0,499.0,15643.0,4011787.0,3251565.0,2531632.0,1338200.0,876599.0,272225.0,216702.0,126004.0,12627247.0,12.4,11.6,29.7,93.6,31.8,93.6,17.3,36.0,139.8,25.8,139.8,7.7,12.5,62.4,20.0,62.4,7.7,6.6,62.4,10.6,62.4,14.3,8.0,115.2,6.9,115.2,12.5,2.2,101.1,2.2,101.1,13.9,1.9,112.1,1.7,112.1,39.6,3.2,319.7,1.0,319.7
2019-09-30,Sep19,Male,Number of clients who are homeless,4484.0,6296.0,2895.0,1088.0,1119.0,679.0,400.0,503.0,17431.0,4011787.0,3251565.0,2531632.0,1338200.0,876599.0,272225.0,216702.0,126004.0,12627247.0,13.8,11.2,25.7,81.0,31.8,81.0,19.4,36.1,140.3,25.8,140.3,11.4,16.6,82.8,20.0,82.8,8.1,6.2,58.9,10.6,58.9,12.8,6.4,92.5,6.9,92.5,24.9,3.9,180.7,2.2,180.7,18.5,2.3,133.7,1.7,133.7,39.9,2.9,289.2,1.0,289.2
2019-09-30,Sep19,Female,Number of clients who are at risk of homelessness,7581.0,10325.0,3257.0,2329.0,2136.0,520.0,391.0,1067.0,27550.0,4059563.0,3316333.0,2578908.0,1336046.0,897407.0,277722.0,221931.0,120673.0,12810826.0,21.5,18.7,27.5,86.8,31.7,86.8,31.1,37.5,144.8,25.9,144.8,12.6,11.8,58.7,20.1,58.7,17.4,8.5,81.1,10.4,81.1,23.8,7.8,110.7,7.0,110.7,18.7,1.9,87.1,2.2,87.1,17.6,1.4,81.9,1.7,81.9,88.4,3.9,411.2,0.9,411.2
